protein,kidneyTisue1,kidneyTisue2,kidneyTisue3,kidneyTisue4,kidneyTisue5,kidneyTisue6,kidneyTisue11,kidneyTisue12,kidneyTisue13,kidneyTisue14,kidneyTisue15,kidneyTisue16,kidneyTisue19,kidneyTisue20,kidneyTisue21,kidneyTisue22,kidneyTisue23,kidneyTisue24,kidneyTisue29,kidneyTisue30,kidneyTisue31,kidneyTisue32,kidneyTisue33,kidneyTisue34
Q99471,1.167388523,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,1.19073084,0.715777566,1.120129404,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566
P36269,0.865865379,1.120129404,0.995200608,0.504269076,0.715777566,1.19073084,1.085074841,0.504269076,0.829856613,0.504269076,0.746709502,0.504269076,1.032060587,0.504269076,0.801933518,0.504269076,0.928783153,1.167388523,0.960880911,0.504269076,0.89426352,0.504269076,0.644033685,0.678762599
Q92466,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,1.167388523,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,1.19073084
Q96CN7,0.829856613,1.032060587,0.715777566,0.522520214,0.522520214,0.928783153,0.801933518,1.085074841,0.678762599,1.19073084,0.746709502,0.522520214,0.522520214,0.522520214,0.522520214,0.522520214,0.865865379,0.995200608,0.960880911,1.120129404,0.522520214,1.167388523,0.89426352,0.522520214
Q9BT09,0.801933518,0.995200608,0.715777566,0.540381474,0.540381474,0.960880911,1.120129404,0.89426352,0.540381474,0.540381474,0.540381474,1.19073084,0.829856613,1.032060587,0.865865379,0.928783153,0.540381474,1.085074841,0.540381474,0.540381474,0.540381474,0.540381474,0.746709502,1.167388523
Q9NUP9,0.731243534,0.731243534,0.731243534,0.731243534,1.19073084,0.731243534,1.167388523,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534
P48444,0.587783245,0.865865379,0.616996063,1.19073084,0.342473616,0.995200608,0.644033685,1.032060587,0.678762599,0.89426352,0.746709502,1.085074841,0.486017939,0.801933518,0.715777566,1.167388523,0.455244722,0.960880911,0.39936486,0.928783153,0.558242735,0.829856613,0.522520214,1.120129404
P02545,0.644033685,0.865865379,0.587783245,0.928783153,0.39936486,1.19073084,0.455244722,1.085074841,0.678762599,1.120129404,0.829856613,0.715777566,0.801933518,0.89426352,0.486017939,0.960880911,0.746709502,1.167388523,0.342473616,1.013630597,0.522520214,1.013630597,0.616996063,0.558242735
Q9H9P8,0.829856613,0.522520214,0.995200608,0.522520214,1.167388523,0.715777566,0.865865379,0.746709502,1.085074841,0.522520214,0.960880911,0.522520214,1.032060587,0.522520214,1.19073084,0.522520214,1.120129404,0.522520214,0.89426352,0.678762599,0.928783153,0.522520214,0.801933518,0.522520214
P56134,0.801933518,0.455244722,0.960880911,0.587783245,1.032060587,0.522520214,1.120129404,0.746709502,0.89426352,0.486017939,1.19073084,0.678762599,0.829856613,0.342473616,0.928783153,0.616996063,0.995200608,0.39936486,1.085074841,0.644033685,0.865865379,0.558242735,1.167388523,0.715777566
P00915,0.960880911,1.085074841,0.715777566,0.486017939,0.678762599,1.19073084,0.616996063,0.995200608,0.342473616,0.829856613,0.88006445,0.455244722,0.928783153,1.120129404,0.746709502,0.522520214,0.644033685,1.167388523,0.587783245,1.032060587,0.39936486,0.801933518,0.88006445,0.558242735
Q06830,0.540381474,0.370919238,0.616996063,0.746709502,0.616996063,0.911523337,0.911523337,0.455244722,1.032060587,0.746709502,0.829856613,1.19073084,0.616996063,0.370919238,0.540381474,0.911523337,0.678762599,1.032060587,0.911523337,0.486017939,1.120129404,1.032060587,0.746709502,1.167388523
Q99735,0.522520214,1.19073084,1.032060587,0.928783153,0.616996063,0.678762599,0.89426352,0.865865379,0.587783245,0.995200608,0.486017939,0.39936486,0.39936486,1.167388523,1.120129404,0.960880911,0.644033685,0.746709502,0.715777566,0.829856613,0.801933518,1.085074841,0.558242735,0.39936486
P02768,0.678762599,0.678762599,0.678762599,0.342473616,1.032060587,0.455244722,0.678762599,0.678762599,1.032060587,1.032060587,0.678762599,1.032060587,0.678762599,0.678762599,0.678762599,0.455244722,1.032060587,0.678762599,1.032060587,0.678762599,1.032060587,1.032060587,0.455244722,1.032060587
P56192,0.829856613,0.587783245,0.928783153,0.587783245,1.085074841,0.587783245,0.89426352,0.587783245,0.865865379,0.587783245,0.995200608,1.19073084,0.587783245,0.587783245,1.120129404,0.587783245,0.587783245,0.587783245,0.587783245,1.032060587,0.960880911,0.587783245,0.587783245,1.167388523
P04424,1.120129404,0.522520214,0.928783153,0.715777566,0.801933518,0.486017939,1.19073084,0.455244722,1.032060587,0.865865379,0.89426352,0.370919238,0.995200608,0.558242735,0.960880911,0.678762599,0.829856613,0.644033685,0.746709502,0.587783245,1.085074841,1.167388523,0.616996063,0.370919238
Q7Z3D6,1.032060587,0.587783245,0.928783153,0.587783245,1.120129404,0.587783245,1.167388523,0.587783245,0.995200608,0.587783245,0.587783245,0.587783245,0.865865379,0.587783245,0.829856613,0.587783245,1.085074841,0.587783245,1.19073084,0.89426352,0.960880911,0.587783245,0.587783245,0.587783245
P48735,0.829856613,0.455244722,1.167388523,0.342473616,0.995200608,0.558242735,0.928783153,0.715777566,0.89426352,0.587783245,1.19073084,0.678762599,0.801933518,0.486017939,1.102602122,0.39936486,1.032060587,0.746709502,0.960880911,0.644033685,0.865865379,0.616996063,1.102602122,0.522520214
P35222,0.455244722,1.167388523,1.032060587,0.587783245,0.616996063,1.085074841,0.486017939,1.19073084,0.715777566,0.995200608,0.746709502,0.370919238,0.522520214,0.89426352,0.678762599,0.370919238,0.960880911,1.120129404,0.558242735,0.829856613,0.801933518,0.928783153,0.865865379,0.644033685
Q08211,0.455244722,0.522520214,0.558242735,1.19073084,0.616996063,0.995200608,0.486017939,0.960880911,0.801933518,1.032060587,0.829856613,1.143758964,0.644033685,0.928783153,0.715777566,1.085074841,0.39936486,0.587783245,0.342473616,0.89426352,0.746709502,0.678762599,0.865865379,1.143758964
Q658N2,0.644033685,1.120129404,0.960880911,0.644033685,0.644033685,1.19073084,0.644033685,1.085074841,0.644033685,0.995200608,0.644033685,0.644033685,0.644033685,1.167388523,0.644033685,0.644033685,0.644033685,0.644033685,0.644033685,0.644033685,0.644033685,1.032060587,0.644033685,0.644033685
Q9BUP3,0.697270083,0.697270083,0.697270083,1.167388523,0.697270083,1.085074841,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,1.19073084,0.697270083,1.120129404,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083
Q9UPZ6,0.731243534,0.731243534,1.19073084,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,1.167388523,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534
O75643,0.678762599,0.678762599,0.678762599,1.167388523,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,1.032060587,1.085074841,0.678762599,0.678762599,0.678762599,1.120129404,0.678762599,0.678762599,0.678762599,1.19073084,0.678762599,0.678762599,0.678762599,0.678762599
Q9ULZ3,0.57301299,0.865865379,0.57301299,1.167388523,0.57301299,0.829856613,0.57301299,0.801933518,0.57301299,0.995200608,0.57301299,1.085074841,0.57301299,0.960880911,0.57301299,1.19073084,0.57301299,0.89426352,0.57301299,0.928783153,0.57301299,1.032060587,0.57301299,1.120129404
P46976,0.746709502,0.558242735,1.032060587,1.167388523,0.995200608,0.801933518,0.960880911,1.19073084,0.89426352,0.928783153,0.558242735,0.558242735,0.865865379,0.558242735,1.085074841,1.120129404,0.829856613,0.558242735,0.558242735,0.558242735,0.558242735,0.558242735,0.558242735,0.558242735
P06865,1.120129404,0.865865379,0.630514874,1.085074841,0.89426352,0.504269076,1.19073084,0.39936486,0.746709502,0.558242735,0.342473616,0.715777566,0.678762599,0.928783153,0.630514874,0.995200608,0.960880911,0.504269076,1.167388523,0.455244722,1.032060587,0.801933518,0.587783245,0.829856613
O96019,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,1.032060587,0.678762599,1.19073084,0.678762599,1.167388523,0.678762599,1.120129404,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,1.085074841
P40306,0.801933518,0.995200608,0.865865379,1.085074841,0.558242735,1.120129404,0.558242735,0.89426352,0.746709502,1.167388523,0.829856613,0.558242735,0.558242735,1.032060587,0.558242735,0.960880911,0.558242735,1.19073084,0.558242735,0.558242735,0.558242735,0.928783153,0.558242735,0.558242735
P38606,0.865865379,0.455244722,1.167388523,0.342473616,0.928783153,0.616996063,0.960880911,0.587783245,1.085074841,0.522520214,0.746709502,0.678762599,0.89426352,0.486017939,1.120129404,0.39936486,0.995200608,0.715777566,1.032060587,0.644033685,1.19073084,0.558242735,0.829856613,0.801933518
P18077,0.678762599,0.865865379,0.746709502,1.032060587,0.558242735,0.995200608,0.522520214,1.120129404,0.486017939,0.89426352,0.39936486,0.342473616,0.587783245,0.829856613,0.801933518,1.167388523,0.644033685,1.19073084,0.616996063,1.085074841,0.715777566,0.960880911,0.455244722,0.928783153
P14854,0.960880911,0.630514874,1.085074841,0.630514874,0.630514874,0.630514874,0.995200608,0.630514874,1.167388523,0.630514874,1.19073084,0.630514874,1.032060587,0.630514874,1.120129404,0.630514874,0.630514874,0.630514874,0.630514874,0.630514874,0.928783153,0.630514874,0.630514874,0.630514874
Q96HE7,0.522520214,1.085074841,0.715777566,1.167388523,0.522520214,0.995200608,0.522520214,1.032060587,0.678762599,0.928783153,0.522520214,0.801933518,0.522520214,0.960880911,0.522520214,1.19073084,0.522520214,1.120129404,0.522520214,0.89426352,0.746709502,0.865865379,0.522520214,0.829856613
P55809,0.960880911,0.829856613,0.995200608,0.486017939,1.032060587,0.486017939,0.928783153,0.678762599,0.715777566,0.486017939,1.167388523,0.616996063,0.746709502,0.89426352,1.085074841,0.486017939,0.865865379,0.486017939,1.120129404,0.801933518,0.644033685,0.486017939,1.19073084,0.486017939
P40939,0.746709502,0.522520214,0.89426352,0.342473616,1.167388523,0.455244722,1.085074841,0.928783153,1.013630597,0.644033685,1.013630597,0.715777566,0.678762599,0.558242735,0.801933518,0.39936486,1.19073084,0.587783245,1.120129404,0.829856613,0.960880911,0.486017939,0.865865379,0.616996063
O00560,0.731243534,0.731243534,0.731243534,1.19073084,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,1.167388523,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534
P08574,0.801933518,0.616996063,0.960880911,0.644033685,1.120129404,0.47063133,0.995200608,0.587783245,0.829856613,0.47063133,1.19073084,0.715777566,0.865865379,0.47063133,0.928783153,0.678762599,1.085074841,0.47063133,1.032060587,0.47063133,0.89426352,0.47063133,1.167388523,0.746709502
P61160,0.540381474,0.540381474,0.928783153,0.801933518,0.540381474,1.120129404,0.540381474,0.960880911,0.89426352,0.746709502,0.540381474,1.032060587,0.540381474,1.085074841,0.540381474,1.19073084,0.540381474,1.167388523,0.540381474,0.865865379,0.715777566,0.829856613,0.540381474,0.995200608
P21266,0.865865379,0.587783245,0.928783153,0.427304791,1.120129404,0.829856613,0.995200608,0.427304791,0.746709502,0.616996063,1.19073084,0.522520214,1.085074841,0.644033685,0.960880911,0.427304791,1.167388523,0.715777566,0.678762599,0.427304791,0.801933518,0.558242735,1.032060587,0.89426352
Q15118,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,1.085074841,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,1.167388523,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,1.120129404,0.697270083,0.697270083,0.697270083,1.19073084
Q96EY1,0.746709502,0.558242735,0.928783153,1.032060587,0.995200608,0.558242735,0.865865379,0.558242735,0.801933518,0.558242735,1.120129404,0.558242735,1.167388523,0.558242735,0.960880911,0.558242735,0.89426352,0.558242735,1.085074841,0.558242735,0.829856613,0.558242735,1.19073084,0.558242735
Q92499,0.455244722,0.486017939,0.587783245,1.085074841,0.746709502,0.715777566,0.89426352,1.167388523,0.995200608,1.120129404,1.032060587,0.960880911,0.801933518,0.661398142,0.829856613,0.558242735,0.928783153,0.370919238,0.865865379,1.19073084,0.661398142,0.370919238,0.616996063,0.522520214
Q9UDR5,1.085074841,0.57301299,0.829856613,0.57301299,1.032060587,0.57301299,0.801933518,0.57301299,0.960880911,0.57301299,1.19073084,0.57301299,0.89426352,0.57301299,0.865865379,0.57301299,0.928783153,0.57301299,0.995200608,0.57301299,1.120129404,0.57301299,1.167388523,0.57301299
Q96A19,0.89426352,1.19073084,0.616996063,0.644033685,0.829856613,1.085074841,0.558242735,0.995200608,0.455244722,0.960880911,0.746709502,0.455244722,0.715777566,1.143758964,0.587783245,0.678762599,0.801933518,1.143758964,0.455244722,1.032060587,0.455244722,0.928783153,0.865865379,0.455244722
Q9NRZ7,0.661398142,0.661398142,0.661398142,0.661398142,1.085074841,0.661398142,1.032060587,0.661398142,0.995200608,0.661398142,0.661398142,0.661398142,0.661398142,0.661398142,1.19073084,0.661398142,1.167388523,0.661398142,0.661398142,0.661398142,1.120129404,0.661398142,0.661398142,0.661398142
P49720,0.616996063,0.746709502,0.455244722,0.89426352,0.644033685,0.715777566,0.678762599,0.960880911,0.558242735,1.032060587,0.587783245,0.39936486,0.995200608,1.085074841,0.486017939,1.19073084,1.120129404,0.801933518,0.829856613,0.928783153,0.865865379,1.167388523,0.522520214,0.342473616
O95822,0.928783153,0.57301299,0.995200608,0.57301299,1.032060587,0.57301299,0.829856613,0.57301299,0.801933518,0.57301299,0.865865379,0.57301299,1.167388523,0.57301299,1.085074841,0.57301299,1.19073084,0.57301299,0.57301299,1.120129404,0.89426352,0.57301299,0.960880911,0.57301299
O00115,0.801933518,0.960880911,0.370919238,1.032060587,0.678762599,0.746709502,1.102602122,0.558242735,0.522520214,0.616996063,0.865865379,1.19073084,0.89426352,0.715777566,0.370919238,1.102602122,0.829856613,0.928783153,0.995200608,0.644033685,0.455244722,0.587783245,0.486017939,1.167388523
Q53T59,0.960880911,0.995200608,0.644033685,0.47063133,0.678762599,1.167388523,0.865865379,1.120129404,0.715777566,1.032060587,0.89426352,0.47063133,0.801933518,0.47063133,0.829856613,0.47063133,0.616996063,1.19073084,0.928783153,1.085074841,0.587783245,0.47063133,0.746709502,0.47063133
Q02880,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,1.19073084,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502
Q04837,0.865865379,0.746709502,0.455244722,1.19073084,0.911523337,1.085074841,0.911523337,0.995200608,0.801933518,0.829856613,1.120129404,0.644033685,0.558242735,1.032060587,0.39936486,1.167388523,0.678762599,0.715777566,0.587783245,0.486017939,0.522520214,0.616996063,0.960880911,0.342473616
P26639,0.715777566,1.167388523,0.644033685,1.085074841,0.558242735,0.865865379,0.39936486,0.960880911,0.455244722,0.928783153,0.342473616,0.995200608,0.678762599,1.19073084,0.522520214,1.120129404,0.587783245,0.801933518,0.746709502,1.032060587,0.616996063,0.89426352,0.486017939,0.829856613
Q8NF37,0.715777566,1.120129404,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,1.19073084,0.715777566,1.167388523,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566
P12821,0.928783153,0.616996063,0.616996063,0.616996063,1.032060587,0.616996063,1.167388523,0.616996063,0.89426352,0.616996063,0.995200608,0.616996063,0.960880911,0.616996063,0.616996063,0.616996063,1.085074841,0.616996063,1.19073084,0.616996063,1.120129404,0.616996063,0.616996063,0.616996063
Q13155,0.455244722,0.960880911,0.746709502,1.19073084,0.455244722,0.801933518,0.455244722,1.085074841,1.032060587,0.678762599,0.928783153,1.120129404,0.455244722,0.715777566,0.587783245,1.167388523,0.616996063,0.865865379,0.455244722,0.829856613,0.644033685,0.89426352,0.558242735,0.995200608
Q14117,1.167388523,0.455244722,0.801933518,0.455244722,0.960880911,0.587783245,1.032060587,0.715777566,1.085074841,0.558242735,0.829856613,0.644033685,1.120129404,0.455244722,0.89426352,0.455244722,0.995200608,0.616996063,1.19073084,0.678762599,0.928783153,0.455244722,0.865865379,0.746709502
Q9BSE5,0.89426352,0.57301299,0.829856613,0.57301299,0.960880911,0.57301299,0.995200608,0.57301299,1.167388523,0.57301299,1.120129404,0.57301299,0.928783153,0.57301299,0.801933518,0.57301299,0.865865379,0.57301299,1.058567714,0.57301299,1.19073084,0.57301299,1.058567714,0.57301299
Q9BSH5,1.032060587,0.522520214,0.829856613,0.678762599,1.19073084,0.746709502,1.085074841,0.522520214,0.928783153,0.522520214,0.89426352,0.522520214,1.167388523,0.522520214,0.801933518,0.715777566,0.960880911,0.522520214,1.120129404,0.522520214,0.995200608,0.522520214,0.865865379,0.522520214
P43155,0.678762599,0.504269076,0.715777566,0.928783153,1.085074841,1.19073084,1.032060587,0.995200608,0.829856613,0.504269076,1.167388523,0.504269076,0.865865379,0.504269076,0.801933518,0.504269076,1.120129404,0.504269076,0.746709502,0.960880911,0.89426352,0.504269076,0.644033685,0.504269076
P16452,0.995200608,1.167388523,0.661398142,0.661398142,0.661398142,1.085074841,0.661398142,0.661398142,0.661398142,0.661398142,0.661398142,0.661398142,1.032060587,1.19073084,0.661398142,0.661398142,0.661398142,0.661398142,0.661398142,1.120129404,0.661398142,0.661398142,0.661398142,0.661398142
Q15847,0.829856613,0.616996063,0.522520214,1.032060587,0.865865379,1.167388523,0.746709502,0.928783153,0.486017939,1.120129404,0.587783245,0.39936486,0.801933518,0.678762599,0.39936486,0.995200608,0.89426352,1.19073084,0.715777566,0.960880911,0.558242735,1.085074841,0.644033685,0.39936486
Q9BWW8,0.829856613,0.678762599,0.455244722,1.120129404,0.587783245,1.085074841,0.644033685,0.89426352,0.616996063,0.995200608,0.342473616,1.167388523,0.558242735,0.715777566,0.801933518,0.960880911,0.486017939,0.928783153,0.39936486,0.865865379,0.746709502,1.032060587,0.522520214,1.19073084
P55036,0.644033685,0.928783153,0.486017939,0.865865379,0.616996063,0.89426352,0.558242735,1.167388523,0.746709502,1.085074841,0.829856613,0.39936486,0.522520214,0.960880911,0.715777566,0.995200608,0.801933518,0.587783245,0.678762599,1.19073084,1.032060587,1.120129404,0.39936486,0.39936486
